"","Time","TS..Surface.temperature.","T2M..2m_Temperature.","H..Averaged_Sensible_Heat_Flux.","LE..Averaged_Total_Latent_Heat_Flux.","Air.Temperature.0m..Height...0.","Air.Temperature.2m..Height...2.","Relative.Humidity.2m..Height...2.","Rainfall.Amount..Height...0.","Snowfall.Amount..Height...0.","Wind.Speed..Height...10.","Snowfall.Amount.Acc..Height...0.","Precipitation.Amount.Acc..Height...0.","Surface Downwelling Shortwave Flux In Air (Height = 0)"
"940","2014-05-23 18:00:00",273.603546142578,274.138397216797,-28.1680660247803,-3.40345978736877,273.608764648438,274.146179199219,0.961593925952911,3.63934032066027e-06,0,15.6932668685913,0.000746818899642676,0.0544279627501965,45.1319160461426
"941","2014-05-24 00:00:00",273.949981689453,273.759460449219,4.78350162506104,31.4166564941406,273.956604003906,273.760467529297,0.922139883041382,1.32062052671245e-06,1.74156821231009e-06,13.7027835845947,0.318248212337494,0.519362449645996,189.674896240234
"942","2014-05-24 06:00:00",273.538848876953,273.4931640625,-5.14866542816162,35.0761070251465,273.537750244141,273.492034912109,0.936456143856049,0,1.49395191328949e-06,22.0788192749023,0.125656947493553,0.153202906250954,158.949661254883
"943","2014-05-24 12:00:00",271.865447998047,273.176605224609,-36.3043556213379,-3.14640307426453,271.866271972656,273.176910400391,0.919941842556,0,1.441049244022e-05,10.5290794372559,0.405366659164429,0.491520822048187,4.95786285400391
"944","2014-05-24 18:00:00",272.395874023438,272.878936767578,-10.2877912521362,-6.2815055847168,272.395782470703,272.879058837891,0.996314167976379,2.4649032184243e-06,2.78275274467887e-06,7.1613941192627,0.265259355306625,0.275214731693268,37.3615341186523
"945","2014-05-25 00:00:00",273.739532470703,272.255432128906,24.4317893981934,41.0173606872559,273.746368408203,272.252655029297,0.879435420036316,0,0,7.58797073364258,0.566354215145111,0.576367676258087,235.770385742188
"946","2014-05-25 06:00:00",272.731597900391,272.058807373047,8.41114616394043,41.5624580383301,272.733276367188,272.054138183594,0.795437514781952,0,0,7.37931823730469,0.0159154012799263,0.0179061405360699,165.015197753906
"947","2014-05-25 12:00:00",267.661529541016,270.397003173828,-46.9245300292969,7.28866624832153,267.67041015625,270.394744873047,0.747733354568481,0,0,6.72364044189453,0.000482818839373067,0.00152769370470196,6.5789361000061
"948","2014-05-25 18:00:00",268.052276611328,270.376495361328,-24.3720054626465,8.57499504089355,268.055328369141,270.375457763672,0.72798228263855,0,0,4.09432172775269,0.000150022489833646,0.000150022489833646,52.2307510375977
"949","2014-05-26 00:00:00",274.448913574219,273.284851074219,14.2409934997559,47.924388885498,274.452270507812,273.286773681641,0.743066906929016,0,0,5.5360426902771,0.00131400173995644,0.00284006725996733,243.681167602539
"950","2014-05-26 06:00:00",274.159912109375,274.475769042969,-5.1892523765564,26.6639080047607,274.168029785156,274.485534667969,0.775395810604095,0,0,5.08724546432495,0,0,171.87239074707
"951","2014-05-26 12:00:00",268.653930664062,273.307647705078,-39.7670593261719,3.99165010452271,268.658538818359,273.306945800781,0.659010231494904,0,0,3.58778095245361,0,0,7.55025005340576
